,k,distance,seed,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,sum_of_squared_error
k6_cosine_seed20,6,cosine,20,0.26151322966946416,1.846433031733617,0.24931948432375953,"(np.float64(0.5939548493801887), np.float64(0.2485052300623845), np.float64(0.35040446448110674))",8556.152325418487
k6_cosine_seed25,6,cosine,25,0.20460628826024144,2.3661019691050273,0.23917952855582406,"(np.float64(0.6157564180880348), np.float64(0.25133478831835354), np.float64(0.35696592896431806))",8767.894312542336
k6_cosine_seed30,6,cosine,30,0.26308656335848357,1.836852743417248,0.2706524342184827,"(np.float64(0.7273495676275117), np.float64(0.29363179947931844), np.float64(0.41836799235264266))",8342.649308942278
k6_cosine_seed35,6,cosine,35,0.2649442617095644,1.9487585242670722,0.26616776369303413,"(np.float64(0.7313834228410047), np.float64(0.2902707316142688), np.float64(0.41559895843970884))",8257.349337060548
k6_cosine_seed40,6,cosine,40,0.26308656335848357,1.8368527434172481,0.2706524342184827,"(np.float64(0.7273495676275117), np.float64(0.2936317994793185), np.float64(0.4183679923526427))",8342.64930894228
k6_cosine_seed45,6,cosine,45,0.265111891447243,1.938239375512912,0.26697711907078414,"(np.float64(0.7228684343741065), np.float64(0.29000121463054157), np.float64(0.41393820851987406))",8328.463678400423
k6_cosine_seed50,6,cosine,50,0.19502908043821404,2.2442902720697826,0.4024303329327569,"(np.float64(0.7027923523062892), np.float64(0.3107120764910813), np.float64(0.43091290954939976))",9994.174833515508
k6_cosine_seed55,6,cosine,55,0.2533958960550479,2.171922301345044,0.2905619964049443,"(np.float64(0.7701667476470174), np.float64(0.30180261295310995), np.float64(0.4336660083630392))",8449.024230714664
k6_cosine_seed60,6,cosine,60,0.2519952491246241,2.2524427066286083,0.2731617158188915,"(np.float64(0.6925613473978565), np.float64(0.2761722993836979), np.float64(0.39487894409487323))",8523.246399863543
k6_cosine_seed65,6,cosine,65,0.25693273157261654,1.7792466422991753,0.27716205883280237,"(np.float64(0.6297104659541929), np.float64(0.292091024805923), np.float64(0.3990724188998758))",9022.628704628705
k7_L1_seed20,7,L1,20,0.2660410512314153,1.7223070928953845,0.2714922689074673,"(np.float64(0.6870991753768976), np.float64(0.2655610780059869), np.float64(0.3830679343704669))",6973.467753277733
k7_L1_seed25,7,L1,25,0.2655233814950151,1.738278495841002,0.25111675126017446,"(np.float64(0.6305794573226999), np.float64(0.25345487111984866), np.float64(0.36157744093064503))",7161.254633905178
k7_L1_seed30,7,L1,30,0.2523773195051407,2.0746599349836754,0.29964347076876247,"(np.float64(0.7773121368770802), np.float64(0.2971371505163261), np.float64(0.4299287386075462))",7154.918034651429
k7_L1_seed35,7,L1,35,0.27761529367292936,1.656414601020805,0.2429110416435574,"(np.float64(0.613774370620551), np.float64(0.23868680323803473), np.float64(0.3437102988978096))",6868.781497404018
k7_L1_seed40,7,L1,40,0.21683927703050856,2.242193718403397,0.23326460879330868,"(np.float64(0.6290686196133191), np.float64(0.24333764901243052), np.float64(0.3509284251369073))",7198.943725339549
k7_L1_seed45,7,L1,45,0.269065594721922,1.8319897749058514,0.2606954386443525,"(np.float64(0.7049322799560878), np.float64(0.2652960301122652), np.float64(0.3855087167208359))",6928.256902852373
k7_L1_seed50,7,L1,50,0.27755562875217815,1.6600814594470426,0.24254495951423327,"(np.float64(0.6112747353718018), np.float64(0.2375898100732706), np.float64(0.3421809735343051))",6869.559183080886
k7_L1_seed55,7,L1,55,0.27200675344288555,1.709261623305346,0.24150428077926128,"(np.float64(0.6148416330370491), np.float64(0.237174112582683), np.float64(0.34230475069068383))",6930.757115280825
k7_L1_seed60,7,L1,60,0.2655233814950151,1.738278495841002,0.25111675126017446,"(np.float64(0.6305794573226998), np.float64(0.25345487111984866), np.float64(0.361577440930645))",7161.254633905178
k7_L1_seed65,7,L1,65,0.26739886962891707,1.904150497353251,0.30611727978531317,"(np.float64(0.8230964626876105), np.float64(0.3120204105099575), np.float64(0.4525047635907742))",6905.406325316045
k7_L2_seed20,7,L2,20,0.26358903610341367,1.975548408230179,0.2988031949336398,"(np.float64(0.7978283877530682), np.float64(0.3023558693219721), np.float64(0.43852308228833875))",6968.615219214715
k7_L2_seed25,7,L2,25,0.18187033610194736,2.6198401876272146,0.25930062382689656,"(np.float64(0.7202591019255693), np.float64(0.2693960334875396), np.float64(0.39212638463407845))",7474.860623770241
k7_L2_seed30,7,L2,30,0.21719312051831124,2.422976631850463,0.239261731395575,"(np.float64(0.7126951754505847), np.float64(0.2653365683199574), np.float64(0.386703383232138))",7056.791746755713
k7_L2_seed35,7,L2,35,0.20101342443356965,2.6354686323629024,0.22598580655686532,"(np.float64(0.7294669335726093), np.float64(0.26460359904073), np.float64(0.38834181211887064))",7096.265773414892
k7_L2_seed40,7,L2,40,0.26672304296280286,1.8971131624000743,0.27084515214484794,"(np.float64(0.7491709256270184), np.float64(0.27952250436607806), np.float64(0.40713807870032254))",6801.0118530309865
k7_L2_seed45,7,L2,45,0.2604568308468446,2.0028622449668423,0.2740294904763625,"(np.float64(0.7668934053990619), np.float64(0.2893359986526746), np.float64(0.4201546907520468))",6906.737581209866
k7_L2_seed50,7,L2,50,0.1519793909950424,2.616520761720976,0.20363737186825356,"(np.float64(0.7065153576082813), np.float64(0.2656191530378142), np.float64(0.3860865113643496))",7323.956586286601
k7_L2_seed55,7,L2,55,0.20017764675014624,2.4963025049837158,0.2239442344857673,"(np.float64(0.7323643045314351), np.float64(0.27323911835465753), np.float64(0.3979910416578968))",7170.977996085313
k7_L2_seed60,7,L2,60,0.26672304296280286,1.8971131624000743,0.27084515214484794,"(np.float64(0.7491709256270184), np.float64(0.279522504366078), np.float64(0.4071380787003224))",6801.0118530309865
k7_L2_seed65,7,L2,65,0.1923457724113304,2.438403926046999,0.26972602585492766,"(np.float64(0.7642458335836095), np.float64(0.2971073367370515), np.float64(0.42787462378769303))",7501.327483067056
k7_cosine_seed20,7,cosine,20,0.2034022958097419,2.4450560562969925,0.25921903473193564,"(np.float64(0.8048621239134246), np.float64(0.29032573328839845), np.float64(0.4267253052243462))",7077.843158216253
k7_cosine_seed25,7,cosine,25,0.26833499262827687,1.8948306134296875,0.3006114774662836,"(np.float64(0.8226965764885291), np.float64(0.3112803455977818), np.float64(0.45166576085217613))",6877.839081207231
k7_cosine_seed30,7,cosine,30,0.25965638810521324,2.144283297976274,0.2674867962017133,"(np.float64(0.7317718026726564), np.float64(0.2729547432861832), np.float64(0.3976018855000276))",6934.101705756931
k7_cosine_seed35,7,cosine,35,0.2065750955084699,2.350746844343417,0.22345100684698802,"(np.float64(0.7214369125473102), np.float64(0.2674031406207881), np.float64(0.3901834185556014))",7048.041270088438
k7_cosine_seed40,7,cosine,40,0.13558773896672555,2.6695788011402457,0.25762410635548955,"(np.float64(0.6326773173332938), np.float64(0.2594679015435939), np.float64(0.3680106162298528))",7827.819653799372
k7_cosine_seed45,7,cosine,45,0.2773111057463458,1.9018804866643617,0.26489362669368677,"(np.float64(0.7226094536404613), np.float64(0.2686658430582876), np.float64(0.3916984085263711))",6805.258169062441
k7_cosine_seed50,7,cosine,50,0.25986711426551284,2.1290821347884976,0.2870848131564973,"(np.float64(0.7898345758878559), np.float64(0.29102559283423046), np.float64(0.425331753987206))",6987.481907457589
k7_cosine_seed55,7,cosine,55,0.2724875182202863,1.9966940757725133,0.2717740529664295,"(np.float64(0.7348098967993295), np.float64(0.2749954674611332), np.float64(0.4002145328538345))",6924.499130594078
k7_cosine_seed60,7,cosine,60,0.2782240798971806,1.740828013671402,0.26206410780651773,"(np.float64(0.7503045381648319), np.float64(0.28948208802557895), np.float64(0.4177774918279215))",6778.745460612469
k7_cosine_seed65,7,cosine,65,0.23796937380174255,1.8391483945721332,0.3132520777043894,"(np.float64(0.68557314972606), np.float64(0.2776117805158066), np.float64(0.3951955160292819))",7563.925345878197
k8_L1_seed20,8,L1,20,0.22775659637096124,2.253903706410831,0.2617770598166511,"(np.float64(0.7296520716435311), np.float64(0.2657490097512461), np.float64(0.3896003714010654))",6003.092537269747
k8_L1_seed25,8,L1,25,0.2763011766389511,1.8692734750114433,0.24297855807740631,"(np.float64(0.632915571084123), np.float64(0.23709246641191273), np.float64(0.34496121256701096))",5919.415345603435
k8_L1_seed30,8,L1,30,0.28096887662279957,1.6614957989376555,0.23950341642793596,"(np.float64(0.6341454860042687), np.float64(0.23148562120810562), np.float64(0.3391642480057022))",5760.567162007824
k8_L1_seed35,8,L1,35,0.2766615865088206,1.736765391737873,0.2375335487375708,"(np.float64(0.632326097462894), np.float64(0.2288442297644297), np.float64(0.3360640146525765))",5808.288258290717
k8_L1_seed40,8,L1,40,0.20390140920016614,2.264631391573003,0.2505254742359013,"(np.float64(0.730970104600632), np.float64(0.2628386398811244), np.float64(0.38664821406292277))",6196.451306285388
k8_L1_seed45,8,L1,45,0.24856146145034902,2.100910531485864,0.23645470140178754,"(np.float64(0.6085626634822235), np.float64(0.22728168552290032), np.float64(0.33095910277356544))",5980.798976392291
k8_L1_seed50,8,L1,50,0.2598762832461954,1.8731066947346682,0.28001880115717903,"(np.float64(0.7423658175671883), np.float64(0.2740464629082504), np.float64(0.40031536492872116))",6085.046422919293
k8_L1_seed55,8,L1,55,0.20148282950718815,2.487714572659095,0.27152330477895675,"(np.float64(0.7432027556651233), np.float64(0.2731325453326023), np.float64(0.39946041459692144))",6262.831359773797
k8_L1_seed60,8,L1,60,0.1522168055005407,2.4477522830045246,0.21059368459521305,"(np.float64(0.6409858989435278), np.float64(0.2550663625650806), np.float64(0.36492054921835215))",6669.256430484807
k8_L1_seed65,8,L1,65,0.2612535795617193,1.9200521530170196,0.27832018537211106,"(np.float64(0.787328890404749), np.float64(0.2846420107243659), np.float64(0.4181211975626171))",6007.63476054159
k8_L2_seed20,8,L2,20,0.14377090219824748,2.764532905981902,0.224333324443237,"(np.float64(0.8286321179914499), np.float64(0.27889680456967486), np.float64(0.4173305909469151))",6199.188670997975
k8_L2_seed25,8,L2,25,0.2159910719559489,2.3012660204872333,0.216853494899519,"(np.float64(0.7401365455340888), np.float64(0.2568834640877698), np.float64(0.38139423056687205))",5912.847123441253
k8_L2_seed30,8,L2,30,0.22273827632962953,2.2860529636201763,0.22599282527240133,"(np.float64(0.7747539919414859), np.float64(0.2647814396995337), np.float64(0.39467722052607873))",5842.673288585704
k8_L2_seed35,8,L2,35,0.2828340795014334,1.649519627796159,0.25301049628919214,"(np.float64(0.7156044310631057), np.float64(0.2680021350384427), np.float64(0.3899598111224535))",5748.452243061836
k8_L2_seed40,8,L2,40,0.20358829178916804,2.2845168556297013,0.21212344764649183,"(np.float64(0.7286344365305157), np.float64(0.2651647718018191), np.float64(0.388827405917898))",6151.44844458351
k8_L2_seed45,8,L2,45,0.21956579630701334,2.2504859302731743,0.24050695336669772,"(np.float64(0.8393091724889187), np.float64(0.28552704746825414), np.float64(0.4260984233649746))",5802.733644268692
k8_L2_seed50,8,L2,50,0.28251585911333194,1.8720510682428957,0.27449382503214087,"(np.float64(0.7636035534565696), np.float64(0.2736708868943329), np.float64(0.4029330205792566))",5788.752701788754
k8_L2_seed55,8,L2,55,0.274109451729931,1.932868520231342,0.27268792795880714,"(np.float64(0.7883480725100976), np.float64(0.28380619344603714), np.float64(0.41736170376579956))",5740.5677712800525
k8_L2_seed60,8,L2,60,0.2746072500598226,1.7472157830516761,0.26003514383344306,"(np.float64(0.7399030537698584), np.float64(0.26845041533066083), np.float64(0.3939636014068044))",5732.136782652633
k8_L2_seed65,8,L2,65,0.12444686883675347,2.8193940391294845,0.2519950977680815,"(np.float64(0.6117292898352947), np.float64(0.26096551063931295), np.float64(0.36585584423803824))",7129.0632512527645
k8_cosine_seed20,8,cosine,20,0.21602808531949738,2.33740403020005,0.23425543592529954,"(np.float64(0.7838306414574772), np.float64(0.27157114286830913), np.float64(0.40338340578377974))",5917.640273251271
k8_cosine_seed25,8,cosine,25,0.212043321345443,2.1072122337834256,0.26619910316162954,"(np.float64(0.8524446258488659), np.float64(0.2970788439601145), np.float64(0.4406056433615498))",6034.074725614816
k8_cosine_seed30,8,cosine,30,0.213699930741806,2.1993661797586395,0.23216418748093454,"(np.float64(0.6926629170594142), np.float64(0.2649347340939417), np.float64(0.3832725895408056))",6197.306144557271
k8_cosine_seed35,8,cosine,35,0.16038715070824924,2.654028141644207,0.2135363557274954,"(np.float64(0.7483457009306401), np.float64(0.2592361045481648), np.float64(0.3850768708004542))",6224.109301683258
k8_cosine_seed40,8,cosine,40,0.28120123710796696,1.8163695570577072,0.26268281115469866,"(np.float64(0.7442282186112431), np.float64(0.27063837959817977), np.float64(0.39693240371011473))",5771.264748440879
k8_cosine_seed45,8,cosine,45,0.2703233972083217,1.69475831973361,0.2679369973333766,"(np.float64(0.7553807196844637), np.float64(0.28149992285415465), np.float64(0.41015253943999186))",5815.937661766327
k8_cosine_seed50,8,cosine,50,0.21385525488309826,2.3192937775752327,0.2257418005480307,"(np.float64(0.7487380523607327), np.float64(0.25985866764514104), np.float64(0.3858153984489356))",5931.793473773158
k8_cosine_seed55,8,cosine,55,0.15496095913172228,2.8091489392160285,0.19874849819357238,"(np.float64(0.7214369125473105), np.float64(0.2527456435497332), np.float64(0.37434469669181536))",6119.900518107044
k8_cosine_seed60,8,cosine,60,0.1674643389815921,2.6988603186541535,0.19241136262570857,"(np.float64(0.6886835458340465), np.float64(0.23578334313964797), np.float64(0.35129459094481197))",6081.006294526943
k8_cosine_seed65,8,cosine,65,0.22321410580537843,2.2126481097915,0.2512896749207473,"(np.float64(0.7547816803029326), np.float64(0.2645034654938606), np.float64(0.39173016688149787))",5912.0523798184795
k9_L1_seed20,9,L1,20,0.2841980499456887,1.6402247552660247,0.2775672559238409,"(np.float64(0.7878607054075505), np.float64(0.2756386511278642), np.float64(0.40839679080323577))",4926.4843814182805
k9_L1_seed25,9,L1,25,0.28675563808419585,1.6519445660340162,0.28051063367105883,"(np.float64(0.8299007088680851), np.float64(0.2844119483020429), np.float64(0.4236399469891009))",4885.35158365338
k9_L1_seed30,9,L1,30,0.2771421338068705,1.6659982205992994,0.29421788960380324,"(np.float64(0.8209861531733632), np.float64(0.29362260456079203), np.float64(0.43254656116851253))",5069.376916888988
k9_L1_seed35,9,L1,35,0.283247005218986,1.617585922200638,0.2832792045826656,"(np.float64(0.7899816323257707), np.float64(0.2776500269884251), np.float64(0.41088781813852293))",4960.514176943538
k9_L1_seed40,9,L1,40,0.2854530682326494,1.5519160134055199,0.2366705231364399,"(np.float64(0.6210946881098416), np.float64(0.23133585934438233), np.float64(0.33711009967257677))",5096.774235172149
k9_L1_seed45,9,L1,45,0.16577653655207975,2.4388086571884093,0.19285379835301472,"(np.float64(0.6408298327538549), np.float64(0.22315322645599484), np.float64(0.3310325202882126))",5399.9412660207545
k9_L1_seed50,9,L1,50,0.28585729918312874,1.5790597076420787,0.246531763055101,"(np.float64(0.6561208275201209), np.float64(0.23839087640534773), np.float64(0.3497175462633323))",5055.941967153138
k9_L1_seed55,9,L1,55,0.2851200876128513,1.7445680764942866,0.2707820053076517,"(np.float64(0.7790562144680765), np.float64(0.2676334478482131), np.float64(0.3984017579465939))",4939.393487587344
k9_L1_seed60,9,L1,60,0.22418054510657096,2.097840680059572,0.2633547687762998,"(np.float64(0.8242440754346146), np.float64(0.2796951258591824), np.float64(0.4176625853075689))",5083.052446295999
k9_L1_seed65,9,L1,65,0.2230299650223507,2.2048305231982956,0.22822908758908705,"(np.float64(0.7507581805849101), np.float64(0.24861055158249418), np.float64(0.373528607354946))",5044.461620746592
k9_L2_seed20,9,L2,20,0.22648649197152984,2.202279657347168,0.22801761495009426,"(np.float64(0.762668269241475), np.float64(0.257486580666036), np.float64(0.384994189553233))",5083.960938429551
k9_L2_seed25,9,L2,25,0.16783659525418393,2.4922143368349676,0.19690093110085288,"(np.float64(0.7659857193437534), np.float64(0.2471328830103167), np.float64(0.37369812127878665))",5175.603556768511
k9_L2_seed30,9,L2,30,0.2508484042109676,2.1987325344456576,0.2530445245400145,"(np.float64(0.7436363357761975), np.float64(0.2585916559365146), np.float64(0.3837413304617639))",5033.83767296095
k9_L2_seed35,9,L2,35,0.2268995728614428,2.194218387539669,0.21211682412513713,"(np.float64(0.7440840145355131), np.float64(0.24638158215073602), np.float64(0.3701867028348773))",5054.0193909380405
k9_L2_seed40,9,L2,40,0.2049870065191963,2.2813215711146624,0.21734856155702917,"(np.float64(0.7718466575161531), np.float64(0.25788009829113345), np.float64(0.3865955522344404))",5220.826981337221
k9_L2_seed45,9,L2,45,0.23305846387125712,2.1780385183916064,0.2351899725427561,"(np.float64(0.7388604886375257), np.float64(0.24987300011554012), np.float64(0.3734500531493604))",5056.288658201785
k9_L2_seed50,9,L2,50,0.23348691753831416,2.13455590183658,0.23693128454063678,"(np.float64(0.8451221403464736), np.float64(0.28000903025047863), np.float64(0.4206475425191033))",4948.900622146524
k9_L2_seed55,9,L2,55,0.22610446960920455,2.081833568084594,0.2252508229019009,"(np.float64(0.7821796878547753), np.float64(0.2578891087908156), np.float64(0.38788899977716))",4969.267634992942
k9_L2_seed60,9,L2,60,0.15659166914084016,2.6098606874872328,0.19024301291514048,"(np.float64(0.7323643045314351), np.float64(0.24976757708236613), np.float64(0.372497546019706))",5454.427330288577
k9_L2_seed65,9,L2,65,0.12374408939866977,2.801480529312043,0.1611516501334363,"(np.float64(0.6631315368428614), np.float64(0.22772572441987637), np.float64(0.33902649993368356))",5770.226568393906
k9_cosine_seed20,9,cosine,20,0.15840202101121834,2.7327775271500077,0.2159482284052113,"(np.float64(0.7586228887314851), np.float64(0.2516002415508535), np.float64(0.37787632519857933))",5297.47799394166
k9_cosine_seed25,9,cosine,25,0.1604919424526657,2.533155580788344,0.19316365671818392,"(np.float64(0.7157680073712004), np.float64(0.2492014774339762), np.float64(0.36969136899264443))",5411.853336687686
k9_cosine_seed30,9,cosine,30,0.27404596772587947,1.7993011710249165,0.2974108097998803,"(np.float64(0.8741015722559345), np.float64(0.30294308624132715), np.float64(0.4499455922525225))",5044.587722551619
k9_cosine_seed35,9,cosine,35,0.22206260044713325,2.261817492608744,0.225137199810273,"(np.float64(0.7798728962618815), np.float64(0.2550296126027234), np.float64(0.38436602657623314))",5002.329568950989
k9_cosine_seed40,9,cosine,40,0.20525127811902247,2.3326940237234584,0.21337449561499455,"(np.float64(0.7338351280666321), np.float64(0.2437022736531941), np.float64(0.36589349702995405))",5233.6049720780775
k9_cosine_seed45,9,cosine,45,0.17389970262686374,2.653924767524332,0.18939397307785166,"(np.float64(0.7214178631035881), np.float64(0.23442173179968356), np.float64(0.35385858824374034))",5154.821611973183
k9_cosine_seed50,9,cosine,50,0.15405194849314874,2.428850620380095,0.18562784491865425,"(np.float64(0.7148954186359006), np.float64(0.2438050982630549), np.float64(0.36360708003394926))",5438.810522063959
k9_cosine_seed55,9,cosine,55,0.17089344271060866,2.6773033252284666,0.20564424691668381,"(np.float64(0.7456336040670795), np.float64(0.2419336842856681), np.float64(0.36532981010346116))",5199.6415030121825
k9_cosine_seed60,9,cosine,60,0.23188319099936786,2.1148874257877726,0.24496472601460975,"(np.float64(0.760630420753139), np.float64(0.262595729609758), np.float64(0.390408904679007))",5044.423128729293
k9_cosine_seed65,9,cosine,65,0.21708816380705953,2.2354438257588303,0.21573244027114002,"(np.float64(0.722940257390687), np.float64(0.24119229876149184), np.float64(0.36170881573210184))",5119.76463933133
