,k,distance,seed,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,sum_of_squared_error
k8_L1_seed30,8,L1,30,0.23255249689149746,1.4103236585287133,0.010915083222427768,"(np.float64(0.04807735321153866), np.float64(0.025710149058037292), np.float64(0.033503666050889634))",59.02788923626652
k8_L1_seed35,8,L1,35,0.23131417063894966,1.4260180822764146,0.0130490808106,"(np.float64(0.05259582487551672), np.float64(0.02781884581498772), np.float64(0.03639025392158619))",58.86090450566558
k8_L1_seed40,8,L1,40,0.2324841457971992,1.5413427670180533,0.018575097644368495,"(np.float64(0.05100354026432935), np.float64(0.028560926844469016), np.float64(0.036617058725636975))",61.25555654518803
k8_L1_seed45,8,L1,45,0.2408056068769045,1.41755601915366,0.013505697061203265,"(np.float64(0.057764655219081966), np.float64(0.03088426524808214), np.float64(0.04024908423810862))",58.799065111820724
k8_L1_seed50,8,L1,50,0.23033387138275685,1.7078605309120194,0.01782475737078201,"(np.float64(0.05570535798892242), np.float64(0.03102673955548748), np.float64(0.039855040592844206))",61.03500485707555
k8_L1_seed55,8,L1,55,0.19558568249709768,1.5692026420499916,0.016742442093728944,"(np.float64(0.05721040341974784), np.float64(0.03024029988349412), np.float64(0.039566514402285334))",65.89728635844804
k8_L1_seed60,8,L1,60,0.2296832252343175,1.319119034918636,0.01478088233283139,"(np.float64(0.05039410208772851), np.float64(0.02726827952672559), np.float64(0.035388058765655345))",60.92160921536051
k8_L1_seed65,8,L1,65,0.2145754410966687,1.5694644062646683,0.015088317483109894,"(np.float64(0.05544970069419452), np.float64(0.029314888570331446), np.float64(0.03835332209387148))",60.40366693297366
k8_L2_seed20,8,L2,20,0.2552264535624755,1.4424547477220895,0.013634445142962597,"(np.float64(0.03766580648586017), np.float64(0.021159384474307513), np.float64(0.027096734169850593))",59.1535703624712
k8_L2_seed25,8,L2,25,0.2525954085510219,1.3513633948923331,0.01194053864468292,"(np.float64(0.04759665214680771), np.float64(0.02500378539374865), np.float64(0.032784829294585704))",56.34742636045233
k8_L2_seed30,8,L2,30,0.2530043393380938,1.3544990673298893,0.011954949594444134,"(np.float64(0.047663763512086774), np.float64(0.025053494897074455), np.float64(0.0328434784822687))",56.35004486390756
k8_L2_seed35,8,L2,35,0.27327688888414026,1.2533699555448912,0.012488583038877475,"(np.float64(0.042235787130729126), np.float64(0.022619561917266228), np.float64(0.02946110123996112))",55.6338115178559
k8_L2_seed40,8,L2,40,0.2552140269370197,1.5059565574099745,0.016719416425566763,"(np.float64(0.041059827450839255), np.float64(0.023249195873061915), np.float64(0.029688150171731667))",61.69076374353631
k8_L2_seed45,8,L2,45,0.2690445549067819,1.4279812320982828,0.011617527530688811,"(np.float64(0.04618758621825955), np.float64(0.025818641064297577), np.float64(0.03312215499129236))",58.6072470150108
k8_L2_seed50,8,L2,50,0.25013965634278956,1.3226601378571679,0.01191065937735943,"(np.float64(0.04690010504612322), np.float64(0.024721273437461954), np.float64(0.0323766547262597))",56.59445175466985
k8_L2_seed55,8,L2,55,0.2519115497904472,1.4377628824856639,0.01794639240818404,"(np.float64(0.04168174054388426), np.float64(0.023432115852303398), np.float64(0.029999494037251696))",58.89863233244111
k8_L2_seed60,8,L2,60,0.27513569430610496,1.3849103172170714,0.012315748125289573,"(np.float64(0.04062305120814548), np.float64(0.023141945418498143), np.float64(0.029486285063142218))",59.059342053278336
k8_L2_seed65,8,L2,65,0.2199306811507315,1.325459482942396,0.014441573364712218,"(np.float64(0.04532991709293456), np.float64(0.023674531408385158), np.float64(0.031104213402579402))",59.61994256563668
k8_cosine_seed20,8,cosine,20,0.2860361849035082,1.3245456927936403,0.011040224323152567,"(np.float64(0.03987794247061753), np.float64(0.021760754545675394), np.float64(0.028156796295038294))",55.3375830778183
k8_cosine_seed25,8,cosine,25,0.23523879995517497,1.3754735140751715,0.011410023871787313,"(np.float64(0.048024548434102025), np.float64(0.025479057467896478), np.float64(0.03329415514808081))",60.611729253084846
k8_cosine_seed30,8,cosine,30,0.27032926510530353,1.25584440058196,0.012167837879948575,"(np.float64(0.04229988167412106), np.float64(0.022683064756922642), np.float64(0.02953054633318026))",56.14302963658285
k8_cosine_seed35,8,cosine,35,0.24784335344912944,1.322853585589474,0.011059581574639243,"(np.float64(0.045183896172190485), np.float64(0.02378530624886238), np.float64(0.031165006125815225))",56.81505057236195
k8_cosine_seed40,8,cosine,40,0.24779616932294216,1.3216161313287706,0.010924228216128047,"(np.float64(0.0451501524092649), np.float64(0.023762854207590528), np.float64(0.031137706561461632))",56.80290717842158
k8_cosine_seed45,8,cosine,45,0.24759195261394779,1.3229702377258983,0.010919363569093647,"(np.float64(0.045177455663838184), np.float64(0.023779992225711775), np.float64(0.031158912556748387))",56.82931640415098
k8_cosine_seed50,8,cosine,50,0.23449780231224926,1.4833006898242451,0.018528628163096,"(np.float64(0.04172423212897664), np.float64(0.025329555051547364), np.float64(0.03152264112537472))",64.61220319472869
k8_cosine_seed55,8,cosine,55,0.2202075682077151,1.4955240260956586,0.009950584546181035,"(np.float64(0.042050457494509426), np.float64(0.024584734579619252), np.float64(0.031028629295583622))",66.3187173959016
k8_cosine_seed60,8,cosine,60,0.25072205605633346,1.374694225929462,0.012368314660979995,"(np.float64(0.04495382404959664), np.float64(0.023519244282402228), np.float64(0.030881629668594916))",56.69800423857463
k8_cosine_seed65,8,cosine,65,0.2856257901339748,1.3267921648841288,0.011417684756170273,"(np.float64(0.0403733284008724), np.float64(0.022029590351979465), np.float64(0.02850532967343007))",55.35960675551213
k9_L1_seed20,9,L1,20,0.21585623696702394,1.5978505324355743,0.01537434191937347,"(np.float64(0.04678803404561935), np.float64(0.025279314911968), np.float64(0.03282400320975226))",52.46477255831817
